date,league,host,guest,h_res,g_res,b1,bX,b2,HA_win,HA_draw,HA_loss,HA_goal_avg,HA_loss_avg,HA_yellow,HA_red,HA_corner,HA_penalty,HA_offside,GA_win,GA_draw,GA_loss,GA_goal_avg,GA_loss_avg,GA_yellow,GA_red,GA_corner,GA_penalty,GA_offside,HJ_win,HJ_draw,HJ_loss,HJ_goal_avg,HJ_loss_avg,HJ_yellow,HJ_red,HJ_corner,HJ_penalty,HJ_offside,GJ_win,GJ_draw,GJ_loss,GJ_goal_avg,GJ_loss_avg,GJ_yellow,GJ_red,GJ_corner,GJ_penalty,GJ_offside,H_place,G_place,num_place
04_05_2025,НОРВЕГИЯ. 1-Й ДИВИЗИОН,Люн,Хедд,0,1,1.63,3.9,4.7,4,1,5,1.3,1.1,0.8,0.0,1.6,1.8,0.0,4,3,3,1.0,1.1,0.6,0.0,1.2,1.1,0.1,2,0,0,2.5,,2.0,0.0,2.0,,,0,0,2,0.5,,2.5,0.0,3.0,,,14,12,16
04_05_2025,НОРВЕГИЯ. 2-Й ДИВИЗИОН. 1-Я ГРУППА,Лисеклостер,Браттвог,1,2,2.15,4.0,2.75,2,1,7,1.3,2.1,,,,,,3,1,6,1.8,2.1,,,,,,1,1,0,3.5,,,,,,,0,1,1,3.0,,,,,,,11,12,14
04_05_2025,НОРВЕГИЯ. 2-Й ДИВИЗИОН. 1-Я ГРУППА,Вард Хеугесунн,Бранн 2,2,1,2.07,4.05,2.85,2,1,7,1.6,2.2,,,,,,4,1,5,1.7,1.9,,,,,,3,0,1,3.8,,,,,,,1,0,3,1.8,,,,,,,14,2,14
04_05_2025,НОРВЕГИЯ. 3-Й ДИВИЗИОН. 1-Я ГРУППА,КФУМ 2 Осло,Юнкерен,0,0,5.0,6.8,1.35,3,1,6,2.0,2.3,,,,,,7,0,3,2.3,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,14
04_05_2025,НОРВЕГИЯ. 3-Й ДИВИЗИОН. 1-Я ГРУППА,Гамле-Осло,Альта 2,4,1,1.1,9.5,15.0,4,3,3,0.8,2.5,,,,,,0,2,2,0.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,9,12,14
04_05_2025,НОРВЕГИЯ. 3-Й ДИВИЗИОН. 2-Я ГРУППА,Олесунн 2,Ранхейм 2,4,3,1.55,5.0,4.3,3,1,6,2.3,2.8,,,,,,1,0,3,0.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,9,11,14
04_05_2025,НОРВЕГИЯ. 3-Й ДИВИЗИОН. 3-Я ГРУППА,Йовик-Люн,Лиллестрем 2,4,1,1.58,5.4,3.75,3,2,5,1.2,2.0,,,,,,2,2,6,1.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,14
04_05_2025,НОРВЕГИЯ. 3-Й ДИВИЗИОН. 3-Я ГРУППА,Улленсакер/Киса 2,Шедсму,0,6,8.0,6.5,1.25,0,0,4,0.5,4.8,,,,,,3,2,5,2.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,14,9,14
04_05_2025,НОРВЕГИЯ. 3-Й ДИВИЗИОН. 3-Я ГРУППА,Конгсвингер 2,Эльверум,2,1,3.3,4.4,1.82,6,1,3,2.3,1.8,,,,,,7,0,3,2.7,1.3,,,,,,0,1,3,1.3,,,,,,,3,1,0,4.3,,,,,,,7,4,14
04_05_2025,НОРВЕГИЯ. 3-Й ДИВИЗИОН. 4-Я ГРУППА,Люнгбе,Люн 2,0,0,2.1,3.9,2.9,1,1,3,1.8,1.3,,,,,,3,0,1,3.3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,14
04_05_2025,НОРВЕГИЯ. 3-Й ДИВИЗИОН. 6-Я ГРУППА,Одд 2,Дребак/Фрогн,6,2,1.53,4.5,5.0,4,0,6,1.9,1.9,,,,,,1,3,4,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,9,11,14
04_05_2025,ПОЛЬША. 1-Я ЛИГА,Медзь Легница,Одра Ополе,2,1,1.6,3.8,5.2,4,2,4,1.2,1.4,1.6,0.0,4.7,10.9,2.3,2,3,5,0.9,1.3,2.1,0.0,3.3,8.1,0.9,2,1,1,1.3,,2.0,0.0,1.3,2.5,0.3,1,1,2,0.5,,3.8,0.0,1.5,3.5,0.3,4,13,18
04_05_2025,ПОЛЬША. 1-Я ЛИГА,Арка Гдыня,Б-Б Термалица,2,1,1.9,3.45,3.85,7,3,0,1.5,0.5,1.9,0.2,5.8,11.6,1.9,4,4,2,1.6,1.7,2.3,0.0,5.7,12.0,1.1,0,1,4,1.2,,2.2,0.0,3.8,8.4,1.2,4,1,0,2.0,,2.2,0.2,4.2,9.0,1.4,1,2,18
04_05_2025,ПОЛЬША. 1-Я ЛИГА,ЛКС Лодзь,Сталь Жешув,5,0,1.9,3.6,3.65,3,2,5,1.0,1.4,1.6,0.0,6.6,11.9,0.8,2,2,6,0.7,1.7,1.7,0.2,4.9,5.9,0.8,2,0,1,1.7,,2.0,0.0,4.3,8.7,2.0,1,0,2,1.0,,4.0,0.0,4.7,11.7,0.7,11,12,18
04_05_2025,ПОЛЬША. 2-Я ЛИГА,Заглембе 2 Любин,Олимпия Эльблонг,4,2,1.58,3.95,5.1,5,1,4,1.5,1.0,,,,,,2,1,7,0.8,1.6,,,,,,3,2,0,1.2,,,,,,,0,2,3,0.6,,,,,,,16,18,18
04_05_2025,ПОЛЬША. 2-Я ЛИГА,Рекорд Бельско-Бяла,Подбескидзе Бельско-Бяла,0,2,2.9,3.45,2.25,4,6,0,1.5,0.8,,,,,,5,3,2,1.4,1.1,,,,,,2,0,0,3.5,,,,,,,0,0,2,0.5,,,,,,,14,8,18
05_05_2025,ПОЛЬША. 2-Я ЛИГА,Ресовия Жешув,Погонь Гродзиск-Мазовецки,2,0,2.9,3.45,2.25,3,4,3,1.3,1.2,,,,,,6,1,3,1.8,1.3,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,11,1,18
04_05_2025,ПОЛЬША. 3-Я ЛИГА,Легия Варшава 2,Свит Новы Двор Мазовецкий,2,1,1.55,4.4,4.9,5,4,1,2.4,1.4,,,,,,3,3,4,1.6,2.1,,,,,,0,2,3,0.8,,,,,,,3,2,0,1.4,,,,,,,2,10,18
04_05_2025,ПОЛЬША. 3-Я ЛИГА,Завиша Быдгощ,Флота Свиноуйсьце,0,3,1.45,4.7,5.7,6,1,3,1.7,1.0,,,,,,4,3,3,1.5,1.6,,,,,,3,0,0,2.7,,,,,,,0,0,3,0.7,,,,,,,7,9,18
04_05_2025,ПОЛЬША. 3-Я ЛИГА,Полония Лидзбжак Варминьски,Пеликан Лович,0,0,2.08,3.85,2.95,3,5,2,1.2,1.0,,,,,,3,2,5,1.0,1.8,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,14,15,18
04_05_2025,ПОРТУГАЛИЯ. 3-Й ДИВИЗИОН. ПЛЕЙ-ОФФ. ГРУППОВОЙ ЭТАП,Спортинг 2 Лиссабон,Варзим,2,0,2.3,3.2,2.95,3,5,2,1.1,0.9,,,,,,4,3,3,1.2,0.7,,,,,,0,1,0,,,,,,,,0,1,0,,,,,,,,2,3,8
05_05_2025,ПОРТУГАЛИЯ. 3-Й ДИВИЗИОН. ПЛЕЙ-ОФФ. ГРУППОВОЙ ЭТАП,ОС Белененсеш,Фафе,3,2,2.4,3.15,2.9,3,5,2,1.0,0.8,,,,,,3,2,5,0.9,1.2,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,4,5,8
04_05_2025,ПОРТУГАЛИЯ. 3-Й ДИВИЗИОН. ПЛЕЙ-АУТ. ГРУППОВОЙ ЭТАП,Трофенсе,Брага 2,0,2,1.85,3.4,4.15,4,1,5,1.0,0.9,,,,,,4,4,2,1.3,1.1,,,,,,1,2,2,0.2,,,,,,,2,2,1,0.6,,,,,,,2,1,6
04_05_2025,ПОРТУГАЛИЯ. 3-Й ДИВИЗИОН. ПЛЕЙ-АУТ. ГРУППОВОЙ ЭТАП,Вилаверденсе,Сан-Жуан-де-Вер,0,1,5.6,4.0,1.53,2,1,7,0.8,1.3,,,,,,2,3,5,1.1,1.8,,,,,,0,4,1,1.0,,0.2,,0.4,,,1,4,0,1.4,,0.4,,1.4,,,6,5,6
04_05_2025,ПОРТУГАЛИЯ. 3-Й ДИВИЗИОН. ПЛЕЙ-АУТ. ГРУППОВОЙ ЭТАП,Анадиа,Санжуаненсе,0,1,1.6,3.9,5.1,3,4,3,0.8,0.8,,,,,,5,4,1,1.9,1.3,,,,,,3,3,4,1.3,,,,,,,4,3,3,1.3,,,,,,,4,3,6
04_05_2025,ПОРТУГАЛИЯ. 3-Й ДИВИЗИОН. ПЛЕЙ-АУТ. ГРУППОВОЙ ЭТАП,Ковильян,Калдаш,1,1,1.77,3.55,4.3,3,2,5,1.0,1.2,,,,,,3,3,4,0.7,1.3,,,,,,4,0,2,1.5,,0.3,,1.2,,,2,0,4,1.5,,0.8,,0.7,,,4,3,6
04_05_2025,ПОРТУГАЛИЯ. 3-Й ДИВИЗИОН. ПЛЕЙ-АУТ. ГРУППОВОЙ ЭТАП,Лузитания Асорес,Оливейра Оспитал,2,2,3.15,3.25,2.2,2,4,4,1.1,1.4,,,,,,2,3,5,1.0,1.4,,,,,,0,3,0,0.7,,,,,,,0,3,0,0.7,,,,,,,6,5,6
04_05_2025,ПОРТУГАЛИЯ. 3-Й ДИВИЗИОН. ПЛЕЙ-АУТ. ГРУППОВОЙ ЭТАП,Академика Коимбра,Сантарем,0,4,1.8,3.55,4.1,5,4,1,1.7,0.9,,,,,,5,3,2,1.1,0.6,,,,,,2,1,0,1.3,,,,,,,0,1,2,0.0,,,,,,,1,2,6
04_05_2025,РУМЫНИЯ. 2-Я ЛИГА. ПЛЕЙ-ОФФ. ГРУППОВОЙ ЭТАП,Волунтари,КСА Стяуа Бухарест,3,0,2.35,3.0,3.1,3,5,2,1.2,1.0,,,,,,4,3,3,1.3,1.2,,,,,,0,0,2,1.5,,,,,,,2,0,0,2.5,,,,,,,6,2,6
04_05_2025,СЕРБИЯ. 1-Я ЛИГА. ПЛЕЙ-ОФФ. ГРУППОВОЙ ЭТАП,Графичар Белград,Радник Сурдулица,3,3,3.0,3.1,2.35,4,5,1,1.3,1.0,,,,,,7,0,3,2.0,0.9,,,,,,1,1,2,0.8,,1.3,0.0,,,,2,1,1,1.8,,1.0,0.0,,,,6,1,8
04_05_2025,СЕРБИЯ. 1-Я ЛИГА. ПЛЕЙ-ОФФ. ГРУППОВОЙ ЭТАП,Мачва Шабац,Вождовац,1,0,2.08,3.15,3.55,2,4,4,0.7,1.3,,,,,,4,5,1,1.1,0.7,,,,,,1,1,0,2.0,,,,,,,0,1,1,1.0,,,,,,,5,4,8
04_05_2025,СЕРБИЯ. 1-Я ЛИГА. ПЛЕЙ-АУТ. ГРУППОВОЙ ЭТАП,Траял Крушевац,Инджия,1,1,1.55,3.95,5.5,4,3,3,1.2,1.0,,,,,,2,1,7,1.0,1.8,,,,,,1,2,1,1.0,,0.8,0.3,1.5,,,1,2,1,1.0,,0.3,0.0,2.0,,,3,7,8
04_05_2025,СЛОВАКИЯ. 2-Я ЛИГА,Слован 2 Братислава,Петржалка,1,1,2.8,3.75,2.2,4,2,4,1.6,1.6,,,,,,4,3,3,1.2,1.0,,,,,,2,1,2,1.0,,1.2,,1.4,,,2,1,2,1.8,,1.0,,1.8,,,10,5,14
04_05_2025,СЛОВАКИЯ. 3-Я ЛИГА,Славия Кошице,Тесла Стропков,4,1,1.48,4.3,5.7,7,0,3,1.9,0.9,,,,,,6,2,2,1.4,1.2,,,,,,0,2,1,1.3,,,,,,,1,2,0,1.7,,,,,,,1,5,16
04_05_2025,СЛОВАКИЯ. 3-Я ЛИГА,Спишске-Подградье,Новоград Лученец,0,1,2.45,3.75,2.45,1,3,6,0.6,2.6,,,,,,2,3,5,1.3,2.3,,,,,,1,2,0,1.7,,,,,,,0,2,1,0.7,,,,,,,15,14,16
04_05_2025,СЛОВЕНИЯ. 2-Й ДИВИЗИОН,Табор Сежана,Драва Птуй,2,0,1.13,7.2,16.0,3,6,1,1.5,1.2,,,,,,2,1,7,0.4,2.3,,,,,,2,0,0,2.5,,,,,,,0,0,2,1.0,,,,,,,4,15,16
04_05_2025,ТУРЦИЯ. 1-Я ЛИГА,Маниса,Бандырмаспор,1,1,3.1,3.6,2.1,3,2,5,1.3,1.5,1.8,0.1,3.3,11.7,1.6,5,5,0,1.5,0.8,2.5,0.1,5.2,12.1,1.6,1,1,3,1.0,,2.6,0.0,0.2,2.6,0.2,3,1,1,1.6,,2.6,0.4,1.8,2.6,0.2,16,4,20
04_05_2025,ТУРЦИЯ. 1-Я ЛИГА,Игдир Беледиеспор,Коджаэлиспор,4,0,1.4,4.4,7.3,6,4,0,2.5,0.3,2.0,0.0,7.5,10.8,1.8,3,5,2,2.4,1.6,2.4,0.0,5.5,10.6,1.2,0,0,1,2.0,,0.0,4.0,19.0,0.0,,1,0,0,1.0,,0.0,3.0,12.0,2.0,,7,1,20
04_05_2025,ТУРЦИЯ. 1-Я ЛИГА,Эрокспор,Истанбулспор,0,3,3.2,3.55,2.05,4,5,1,1.8,1.2,2.5,0.1,3.6,7.6,1.7,6,1,3,2.3,1.0,2.7,0.0,4.8,11.8,1.5,0,0,2,0.5,,0.5,0.0,1.0,5.5,0.5,2,0,0,3.0,,1.0,0.0,2.0,3.5,2.5,11,5,20
04_05_2025,ТУРЦИЯ. 1-Я ЛИГА,Эрзурумспор ББ,Умраниеспор,2,0,1.67,3.75,4.6,4,2,4,1.3,1.1,3.5,0.2,4.7,12.3,1.6,4,4,2,1.3,0.6,1.9,0.1,4.5,9.5,1.7,0,2,1,0.3,,1.0,0.0,1.0,3.7,0.7,1,2,0,1.0,,1.3,0.0,2.0,4.7,1.0,6,10,20
04_05_2025,ТУРЦИЯ. 1-Я ЛИГА,Кечиоренгюджю Анкара,Анкарагюджю,2,3,7.1,4.6,1.38,4,1,5,1.6,1.4,3.5,0.0,4.5,10.3,1.4,2,2,6,1.0,1.9,1.9,0.1,5.3,11.0,1.4,0,0,1,2.0,,0.0,3.0,5.0,5.0,,1,0,0,2.0,,0.0,4.0,8.0,0.0,,12,17,20
04_05_2025,ТУРЦИЯ. 1-Я ЛИГА,Пендикспор,Фатих Карагюмрюк,2,0,3.1,3.65,2.05,2,2,6,1.0,1.8,2.7,0.0,5.9,8.7,2.5,5,2,3,1.2,0.8,2.2,0.0,5.6,15.9,1.1,1,1,1,1.0,,1.3,0.0,6.0,13.3,1.0,1,1,1,1.0,,2.3,0.0,6.3,14.7,3.0,15,2,20
04_05_2025,ТУРЦИЯ. 1-Я ЛИГА,Амедспор,Аданаспор,4,0,1.04,14.0,27.0,4,4,2,1.0,1.0,2.0,0.1,4.9,11.4,1.3,3,0,7,1.1,2.0,3.0,0.1,3.7,12.8,1.7,0,1,0,2.0,,1.0,5.0,13.0,0.0,,0,1,0,3.0,,0.0,2.0,16.0,2.0,,9,19,20
04_05_2025,ТУРЦИЯ. 1-Я ЛИГА,Чорум Беледиеспор,Шанлыурфаспор,2,1,2.55,3.6,2.4,3,3,4,1.4,1.6,2.5,0.1,3.6,12.3,1.2,3,1,6,1.4,1.8,1.6,0.1,4.3,10.4,1.6,0,5,0,0.4,,1.8,0.0,1.2,2.0,0.2,0,5,0,0.4,,0.6,0.0,1.0,1.4,0.2,13,18,20
04_05_2025,ТУРЦИЯ. 1-Я ЛИГА,Генчлербирлиги,Сакарьяспор,1,0,1.33,4.8,8.0,5,3,2,1.7,1.0,2.0,0.0,5.1,8.5,1.5,4,1,5,1.4,1.9,2.1,0.1,3.8,11.9,2.0,2,2,1,1.2,,1.4,0.0,0.6,1.8,1.0,1,2,2,0.8,,1.0,0.4,0.8,2.6,0.6,3,14,20
04_05_2025,ФАРЕРСКИЕ ОСТРОВА. ПРЕМЬЕР-ЛИГА,ФК Судурой,Викингур Гота,0,2,12.0,5.7,1.22,3,1,6,0.8,1.5,,,,,,5,2,3,1.5,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,10
04_05_2025,ФИНЛЯНДИЯ. 1-Я ЛИГА,КаПа,ЙИППО,1,1,4.1,3.75,1.75,3,1,6,1.6,1.6,,,,,,9,0,1,2.0,0.6,,,,,,2,2,3,0.9,,,,,,,3,2,2,1.4,,,,,,,10,5,10
04_05_2025,ФИНЛЯНДИЯ. 3-Я ЛИГА. ГРУППА С,ВПС Юниорит,ВИФК,3,3,1.17,6.8,13.0,3,0,0,6.7,0.3,,,,,,3,2,5,1.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,10
04_05_2025,ФИНЛЯНДИЯ. 4-Я ЛИГА,ВЯС 2 Вантаа,Эспоо,3,2,1.73,4.8,3.4,2,0,5,1.7,2.0,,,,,,1,1,1,1.7,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,8,11,12
04_05_2025,ФИНЛЯНДИЯ. 4-Я ЛИГА,Тампере Юнайтед 2,НоПС,2,2,2.3,4.3,2.45,1,0,3,1.5,4.3,,,,,,2,0,6,0.8,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,12
04_05_2025,ФИНЛЯНДИЯ. 4-Я ЛИГА,ПК-37,Юллатус,4,0,1.4,6.4,4.8,0,0,4,1.5,2.5,,,,,,0,1,1,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,8
04_05_2025,ФРАНЦИЯ. ДО 19 ЛЕТ. МОЛОДЕЖНАЯ ЛИГА,Бобиньи-Баньоле-Ганьи U19,Реймс U19,3,1,1.83,3.85,3.6,4,3,3,1.7,1.9,,,,,,3,0,7,1.8,2.7,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,11,9,14
04_05_2025,ФРАНЦИЯ. ДО 19 ЛЕТ. МОЛОДЕЖНАЯ ЛИГА,Мец U19,Клермон U19,4,0,1.7,4.0,4.15,4,1,5,1.5,1.5,,,,,,5,1,4,1.5,1.5,,,,,,2,1,2,2.4,,,,,,,2,1,2,2.2,,,,,,,6,10,14
04_05_2025,ФРАНЦИЯ. ДО 19 ЛЕТ. МОЛОДЕЖНАЯ ЛИГА,Страсбур U19,Труа U19,1,1,2.07,3.85,2.95,4,2,4,1.2,1.6,,,,,,6,1,3,2.7,1.5,,,,,,2,0,3,1.4,,,,,,,3,0,2,1.4,,,,,,,2,3,14
04_05_2025,ФРАНЦИЯ. ДО 19 ЛЕТ. МОЛОДЕЖНАЯ ЛИГА,Ланс U19,Кан U19,1,2,2.95,4.3,1.97,2,0,8,1.0,2.3,,,,,,9,1,0,2.1,1.0,,,,,,3,1,1,2.8,,,,,,,1,1,3,1.2,,,,,,,12,1,14
04_05_2025,ФРАНЦИЯ. ДО 19 ЛЕТ. МОЛОДЕЖНАЯ ЛИГА,Лорьян U19,Мериньяк U19,2,0,1.47,4.7,5.3,4,4,2,2.3,2.4,,,,,,1,3,6,0.8,2.3,,,,,,3,1,1,1.4,,,,,,,1,1,3,0.8,,,,,,,3,10,12
04_05_2025,ФРАНЦИЯ. ДО 19 ЛЕТ. МОЛОДЕЖНАЯ ЛИГА,Сошо U19,ФК Париж U19,4,1,1.62,4.0,4.7,6,2,2,2.7,1.5,,,,,,7,2,1,2.3,1.2,,,,,,2,2,1,2.4,,,,,,,1,2,2,1.8,,,,,,,1,8,14
04_05_2025,ФРАНЦИЯ. ДО 19 ЛЕТ. МОЛОДЕЖНАЯ ЛИГА,Анже U19,Стад Ренн U19,3,1,2.3,3.75,2.6,6,3,1,1.8,1.1,,,,,,5,0,5,1.7,1.5,,,,,,3,1,1,1.0,,,,,,,1,1,3,0.6,,,,,,,4,6,12
04_05_2025,ФРАНЦИЯ. ДО 19 ЛЕТ. МОЛОДЕЖНАЯ ЛИГА,Ницца U19,Тулуза U19,3,1,1.68,3.75,4.6,6,2,2,2.0,0.7,,,,,,7,1,2,2.2,1.5,,,,,,1,2,2,1.0,,,,,,,2,2,1,1.8,,,,,,,5,1,14
04_05_2025,ФРАНЦИЯ. ДО 19 ЛЕТ. МОЛОДЕЖНАЯ ЛИГА,Генгам U19,Лаваль U19,6,2,1.82,4.6,3.2,4,3,3,1.6,1.3,,,,,,3,5,2,1.8,1.4,,,,,,0,1,4,0.6,,,,,,,4,1,0,1.8,,,,,,,2,9,12
04_05_2025,ФРАНЦИЯ. ДО 19 ЛЕТ. МОЛОДЕЖНАЯ ЛИГА,Газелек Аяччо U19,Олимпик Ровенен U19,3,1,1.75,3.8,4.05,4,0,6,1.5,2.1,,,,,,3,2,5,1.8,2.1,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,8,10,14
04_05_2025,ФРАНЦИЯ. ДО 19 ЛЕТ. МОЛОДЕЖНАЯ ЛИГА,Лион U19,Мюлуз U19,1,2,1.25,5.6,10.0,6,1,3,2.7,1.8,,,,,,2,1,7,2.0,3.2,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,7,13,14
04_05_2025,ФРАНЦИЯ. ДО 19 ЛЕТ. МОЛОДЕЖНАЯ ЛИГА,Монако U19,Марсель U19,0,1,2.2,4.15,2.6,7,1,2,3.5,1.2,,,,,,3,6,1,1.8,0.9,,,,,,2,0,3,2.6,,0.2,,0.2,,,3,0,2,2.8,,0.4,,1.2,,,7,3,14
04_05_2025,ФРАНЦИЯ. ДО 19 ЛЕТ. МОЛОДЕЖНАЯ ЛИГА,Кевийи U19,Дюнкерк U19,3,2,1.98,3.75,3.2,4,3,3,1.8,1.7,,,,,,5,3,2,1.9,1.4,,,,,,0,0,3,0.3,,,,,,,3,0,0,3.3,,,,,,,10,5,14
04_05_2025,ФРАНЦИЯ. ДО 19 ЛЕТ. МОЛОДЕЖНАЯ ЛИГА,Сент-Этьен U19,Гизоначча Прунелли U19,4,1,1.04,16.0,20.0,7,2,1,2.0,1.0,,,,,,1,2,7,0.6,2.6,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,2,14,14
04_05_2025,ФРАНЦИЯ. ДО 19 ЛЕТ. МОЛОДЕЖНАЯ ЛИГА,Эйр Бел U19,Монпелье U19,0,1,3.85,3.95,1.75,2,3,5,0.9,2.1,,,,,,5,1,4,2.3,1.7,,,,,,0,3,2,1.0,,0.8,0.0,0.2,,,2,3,0,1.4,,0.8,0.2,0.4,,,11,4,14
04_05_2025,ФРАНЦИЯ. ДО 19 ЛЕТ. МОЛОДЕЖНАЯ ЛИГА,Шамбли U19,Монфермей U19,2,1,3.35,4.6,1.77,2,1,7,1.3,2.8,,,,,,6,1,3,1.1,0.6,,,,,,0,1,2,0.7,,,,,,,2,1,0,2.7,,,,,,,14,6,14
04_05_2025,ФРАНЦИЯ. ДО 19 ЛЕТ. МОЛОДЕЖНАЯ ЛИГА,Родез U19,Аяччо U19,0,1,3.05,3.75,2.07,2,3,5,1.1,1.8,,,,,,3,2,5,1.3,1.6,,,,,,0,3,0,1.7,,,,,,,0,3,0,1.7,,,,,,,12,8,14
04_05_2025,ХОРВАТИЯ. 2-Й ДИВИЗИОН,Кроация Змиявци,Ярун Загреб,0,1,2.2,3.15,3.25,2,2,6,0.7,1.9,,,,,,3,3,4,0.7,1.2,,,,,,4,2,2,1.3,,0.6,,1.4,,,2,2,4,1.3,,0.3,,0.0,,,9,10,12
05_05_2025,ЧЕРНОГОРИЯ. 1-Я ЛИГА,Сутьеска Никшич,ФК Бокель,1,0,1.9,3.45,3.8,5,2,3,1.3,1.0,,,,,,2,1,7,0.5,1.6,,,,,,3,0,2,1.6,,,,,,,2,0,3,1.4,,,,,,,4,5,10
05_05_2025,ЧЕРНОГОРИЯ. 1-Я ЛИГА,Петровац,Арсенал Тиват,2,0,2.65,3.35,2.45,2,6,2,1.3,1.0,,,,,,4,1,5,0.7,1.4,,,,,,1,7,2,1.1,,0.1,,1.0,,,2,7,1,1.4,,0.3,,0.5,,,2,6,10
05_05_2025,ЧЕРНОГОРИЯ. 1-Я ЛИГА,Дечич Тузи,Отрант,2,2,2.85,3.15,2.4,4,4,2,0.9,0.6,,,,,,3,2,5,1.6,1.9,,,,,,0,2,1,0.7,,,,,,,1,2,0,1.3,,,,,,,3,10,10
05_05_2025,ЧЕРНОГОРИЯ. 1-Я ЛИГА,Будучност Подгорица,Морнар Бар,3,0,1.28,5.1,9.5,7,3,0,3.4,1.3,,,,,,3,3,4,1.2,1.6,,,,,,6,1,3,1.5,,0.6,,1.3,,,3,1,6,1.1,,0.3,,1.3,,,1,7,10
05_05_2025,ЧЕРНОГОРИЯ. 1-Я ЛИГА,Единство Биело-Поле,Езеро,1,0,2.2,3.25,3.15,3,4,3,1.5,1.4,,,,,,4,3,3,1.6,1.5,,,,,,4,1,5,1.5,,,,,,,5,1,4,1.2,,,,,,,8,9,10
04_05_2025,ЧЕХИЯ. 2-Я ЛИГА,Сигма 2 Оломоуц,МФК Вышков,0,4,2.45,3.3,2.75,0,3,7,0.6,1.8,,,,,,3,4,3,1.0,1.1,,,,,,1,2,3,0.8,,0.2,,0.7,,,3,2,1,1.3,,0.5,,1.3,,,16,3,16
04_05_2025,ЧЕХИЯ. 2-Я ЛИГА,Виктория Жижков,МФК Хрудим,1,2,1.75,3.65,4.3,4,2,4,1.6,1.7,,,,,,4,4,2,1.3,0.8,,,,,,4,1,1,2.5,,,,,,,1,1,4,0.8,,,,,,,4,2,16
04_05_2025,ЧЕХИЯ. 2-Я ЛИГА,Славия 2 Прага,Опава,0,1,1.83,3.5,4.0,2,4,4,1.1,1.2,,,,,,4,2,4,1.3,1.2,,,,,,0,2,1,1.0,,1.3,,0.7,,,1,2,0,1.3,,1.0,,1.7,,,14,11,16
04_05_2025,ЧЕХИЯ. 3-Я ЛИГА,Градец Кралове 2,Пардубице 2,0,1,1.95,3.5,3.55,4,1,5,1.4,1.7,,,,,,3,1,6,1.2,1.7,,,,,,1,2,2,1.0,,0.0,,1.0,,,2,2,1,1.4,,0.2,,0.6,,,7,13,17
04_05_2025,ЧЕХИЯ. 3-Я ЛИГА,Яблонец 2,Бенатки-над-Йизероу,2,0,1.83,3.65,3.85,3,2,5,1.2,1.4,,,,,,2,2,6,0.6,1.5,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,11,14,17
04_05_2025,ЧЕХИЯ. 3-Я ЛИГА,Уничов,Ганацка Славия Кромержиж,1,1,3.5,3.7,1.9,6,3,1,1.4,0.6,,,,,,7,2,1,2.5,0.9,,,,,,0,2,1,1.0,,,,,,,1,2,0,2.7,,,,,,,3,1,18
04_05_2025,ЧЕХИЯ. 3-Я ЛИГА,Карвина 2,Слован Росице,2,0,1.65,4.5,3.9,4,2,4,2.0,1.8,,,,,,3,1,6,1.0,1.4,,,,,,0,1,2,1.7,,,,,,,2,1,0,3.3,,,,,,,16,17,18
04_05_2025,ЧЕХИЯ. 3-Я ЛИГА,Зброевка Брно 2,Словацко 2,1,2,2.35,3.65,2.6,4,4,2,1.6,1.3,,,,,,6,1,3,1.1,0.5,,,,,,0,1,0,,,,,,,,0,1,0,,,,,,,,9,6,18
04_05_2025,ЧЕХИЯ. 3-Я ЛИГА,Адмира Прага,ФК Хомутов,2,1,1.78,4.05,3.65,5,3,2,1.2,0.9,,,,,,1,2,7,1.3,2.0,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,9,16,16
04_05_2025,ЧЕХИЯ. 3-Я ЛИГА,Виктория Пльзень 2,Дукла 2 Прага,1,1,1.33,5.1,7.7,5,3,2,2.2,1.2,,,,,,6,0,4,2.1,1.2,,,,,,1,3,2,1.7,,,,,,,2,3,1,1.8,,,,,,,2,6,16
